,time_published,summary,sentiment
2964,20220808T185134,The blood-disorder specialist sells itself in a deal with an enterprise value of around $5.4 billion.,neutral
2965,20220808T191337,"Schumer and Democratic Senator Joe Manchin recently introduced the Inflation Reduction Act, which aims to assist people in saving money on pharmaceutical drugs and health premiums, which should boost demand.",positive
2966,20220808T192001,The company's top and bottom lines both declined considerably in the second quarter.,neutral
2967,20220808T200024,"BNTX earnings call for the period ending June 30, 2022.",positive
2968,20220808T200500,Novavax cuts full-year revenue forecast as vaccine sales slow ...,neutral
2969,20220808T204500,"Approximately 6,000 participants 5 years of age and older will be enrolled in Lyme disease-endemic regions in Europe and the U.S. New York & Saint-Herblain ( France ) , August 8, 2022 - Pfizer Inc.",positive
2970,20220808T204500,"New York & Saint-Herblain ( France ) , August 8, 2022 - Pfizer Inc. ( NYSE: PFE ) and Valneva SE ( Nasdaq: VALN. Euronext Paris: VLA ) today announced the initiation of a Phase 3 clinical study, Vaccine Against Lyme for Outdoor Recreationists ( VALOR ) ( NCT05477524 ) , to investigate the ...",positive
2971,20220808T204630,"Robert Terwilliger, right, of Williamsburg, Pa., who is participating in a Lyme disease vaccine trial at the Altoona Center for Clinical Research, is injected with either the new vaccine or a placebo, by registered nurse Janae Roland, Friday, Aug. 5, 2022, in Duncansville, Pa. Lyme is a growing ...",neutral
2972,20220808T204711,Novavax deeply cut its full year revenue guidance Monday as sales of its Covid-19 vaccine slowed significantly in the second quarter. The company cut its 2022 sales outlook by about 50% and now expects to generate $2 billion to $2.3 billion in revenue this year.,negative
2973,20220808T204732,Pfizer and Valneva Initiate Phase 3 Study of Lyme Disease Vaccine Candidate VLA15 Investing News Network ...,positive
2974,20220808T205353,US drugmaker and French partner begin late-stage trial with 14% of global population showing evidence of infection ...,positive
2975,20220808T210300,"Novavax Inc. executives slashed their annual sales guidance in half on Monday while wildly missing financial expectations, sending shares down more than 30% in after-hours trading.",neutral
2976,20220808T210742,"NEW YORK ( AP ) - Axios Media is being acquired by Cox Enterprises, which says it plans to push the online news provider into new markets while broadening its coverage. Axios, citing sources, reported Monday that the deal is worth $525 million.",neutral
2977,20220808T213111,"Pfizer PFE and Valneva SE VALN initiated the Phase 3 VALOR study of its vaccine candidate VLA15 for Lyme disease patients. The VALOR ( Vaccine Against Lyme for Outdoor Recreationists ) study is a Phase 3 clinical trial evaluating efficacy, safety and immunogenicity of its vaccine candidate VLA15 ...",positive
2978,20220808T221338,"Kodiak Sciences Inc. KOD announced positive topline results its BEACON Phase 3 study of tarcocimab tedromer ( KSI-301. tarcocimab ) in patients with macular edema due to retinal vein occlusion. Kodiak shares traded in a range of $10.02 to $11.79 on a day volume of 4.05 million shares, closed ...",positive
2979,20220808T222317,"Wall Street stocks finished mixed Monday after an early rally fizzled as investors await crucial inflation data out later this week. The government is scheduled to release consumer price numbers for July on Wednesday, after the June data posted a 9.1 percent surge over the past year, the highest ...",neutral
2980,20220809T000044,"You've heard of the luck of the Irish, but did you know the expression has nothing to do with four-leaf clovers or trapping Leprechauns? It comes...",neutral
2981,20220809T040040,"ENTA earnings call for the period ending June 30, 2022.",neutral
2982,20220809T070000,"UNLEASH World returns to Paris for its 10th Anniversary from 12-13th October 2022 LONDON, Aug. 9, 2022 /PRNewswire/ -- After a three year hiatus, UNLEASH World is back with a bang in Paris this October, gathering Europe's HR thinkers, strategists and innovators in person to mark its tenth ...",neutral
2983,20220809T070000,"UNLEASH World returns to Paris for its 10th Anniversary from 12-13th October 2022 LONDON, Aug. 9, 2022 /PRNewswire/ -- After a three year hiatus, UNLEASH World is back with a bang in Paris this October, gathering Europe's HR thinkers, strategists and innovators in person to mark its tenth ...",neutral
2984,20220809T070002,"NEW YORK, Aug. 09, 2022 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLP, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: Global Blood Therapeutics, Inc.",neutral
2985,20220809T093300,"""I believe we were late to the market and US vaccination was driven by what was available and shown to work,"" said Novavax CEO Stanley Erck.",neutral
2986,20220809T095700,Sales of Novavax's COVID-19 vaccine won't be anywhere close to earlier projections.,neutral
2987,20220809T101200,"Doses of the Pfizer-BioNTech vaccine against the coronavirus disease ( COVID-19 ) are pictured at a booster clinic for 12 to 17-year-olds in Lansdale, Pennsylvania, U.S., January 9, 2022. REUTERS/Hannah Beier/File Photo",neutral
2988,20220809T113600,"Vials with a sticker reading, ""COVID-19 / Coronavirus vaccine / Injection only"" and a medical syringe are seen in front of a displayed Novavax logo in this illustration taken October 31, 2020. REUTERS/Dado Ruvic/Illustration/File Photo",neutral
2989,20220809T114311,"The Federal Aviation Administration said Monday it expects Boeing to deliver its first 787 Dreamliners in more than 14 months ""in the coming days."" The FAA said Boeing had made all the necessary changes for the jets to meet all government certification standards. ""The FAA will inspect each ...",neutral
2990,20220809T120000,"NEW YORK, Aug. 09, 2022 ( GLOBE NEWSWIRE ) -- MiNK Therapeutics, Inc., a clinical-stage biopharmaceutical company pioneering the discovery, development, and commercialization of allogeneic, off-the-shelf, invariant natural killer T ( iNKT ) cell therapies to treat cancer and other ...",positive
2991,20220809T124500,"DUBLIN, Aug. 9, 2022 /CNW/ -- Endo International plc ( NASDAQ: ENDP ) today reported financial results for the second-quarter ended June 30, 2022. Total revenues were $569 million in second-quarter 2022, a decrease of 20% compared to $714 million in second-quarter 2021.",neutral
2992,20220809T130837,Here's a roundup of top developments in the biotech space over the last 24 hours: Mersana Therapeutics Inc MRSN announced a global collaboration that provides GSK plc GSK an exclusive option to co-develop and commercialize XMT-2056. Mersana will receive an upfront option purchase fee of $100 ...,positive
2993,20220809T131400,OPKO Health's (OPK) second-quarter results benefit from continued strength in its Pharmaceuticals segment.,neutral
2994,20220809T133428,U.S. vaccine maker Novavax slumped nearly 31% on Tuesday as falling demand for its COVID-19 shot from low- and middle-income nations led the company to cut its annual revenue expectation by half.,neutral
2995,20220809T143535,"Pfizer and Valneva, a French pharmaceutical company, announced they are recruiting approximately 6,000 people for a late-stage clinical of a vaccine meant to protect against Lyme disease.",neutral
2996,20220809T150200,Global Blood (GBT) is set to be acquired by Pfizer for around $5.4 billion. The company missed estimates for earnings while beating the same for revenues in the second quarter of 2022.,positive
2997,20220809T150353,A leader in leveraged and inverse and thematic ETFs is launching new investment options for investors looking to place bets for or against two of the largest and most well-known companies in the world. Here are the details.,positive
2998,20220809T160900,Novavax (NVAX) reports dismal results in second-quarter 2022. The stock dives in after-market trading after management slashes revenue guidance for 2022 by half.,neutral
2999,20220809T184300,Pfizer's $5.4 billion acquisition of Global Blood Therapeutics is the latest sign that cash-flush drug makers are ready to make some deals.,neutral
3000,20220809T185905,"New York, NY, Aug. 09, 2022 ( GLOBE NEWSWIRE ) -- New York, NY, Aug. 08, 2022 ( GLOBE NEWSWIRE ) -- New York , Aug. 09, 2022 ( GLOBE NEWSWIRE ) -- Proactive, provider of real-time news and video interviews on growth companies listed in the US and Canada, has covered the following companies:.",positive
3001,20220809T192504,Fresh analyst price target cuts dampen investor sentiment on the biotech stock.,neutral
3002,20220809T192634,"Barclays says that CRISPR Therapeutics AG's CRSP Q2 FY22 earnings release was largely incremental, highlighting the progress of multiple clinical programs, including the goal of on-track regulatory submissions for CTX001 in SCD/BT by YE22 and CTA submission for VCTX211 ( next generation ) for ...",neutral
3003,20220809T195900,"Pfizer, Moderna Take Different Paths as Vaccine Boom Ends ...",neutral
3004,20220809T204848,"NEW YORK, Aug. 09, 2022 ( GLOBE NEWSWIRE ) -- Bragar Eagel & Squire, P.C., a nationally recognized stockholder rights law firm, has launched an investigation into whether the officers or directors of Global Blood Therapeutics, Inc.",positive
3005,20220809T211220,"The Dow Jones Industrial Average dipped 58.13 points, or 0.18%, the S&P 500 fell 0.42% and the tech-heavy Nasdaq Composite slid 1.19%. Advertisement",negative
3006,20220810T043058,"DNAY earnings call for the period ending June 30, 2022.",positive
3007,20220810T050400,"Aug 10 ( Reuters ) - German chemicals group Evonik Industries ( EVKn.DE ) on Wednesday reported higher-than-expected core profit for the second quarter, on the back of higher selling prices and positive currency effects and despite slightly lower volumes.",positive
3008,20220810T064500,"TOKYO, Japan and CAMBRIDGE, United Kingdom, Aug. 10, 2022 ( GLOBE NEWSWIRE ) -- Sosei Group Corporation ( ""the Company"". TSE: 4565 ) provides an update on operational activities and reports its consolidated results for the second quarter and first half ended 30 June 2022.",positive
